transaction_key,transaction_id,customer_key,account_key,date_key,time_key,transaction_type,channel,merchant_category,merchant_country,transaction_amount,currency,cross_border_indicator,transaction_status,risky_session_indicator,new_device_indicator,velocity_score,synthetic_data_flag
755815350911599296,TXN-000000383,710233541031274161,502571709308802329,20250414,9,Direct Debit,Mobile App,Money Transfer,CA,19.13,EUR,1,Approved,0,0,0.0,True
808311143353433842,TXN-000000384,710233541031274161,502571709308802329,20251011,9,Direct Debit,Branch,Utilities,US,263.66,EUR,1,Approved,0,0,0.0,True
179947613392170872,TXN-000000385,710233541031274161,502571709308802329,20250831,3,Cash Withdrawal,Branch,Cash Services,SG,30.72,EUR,1,Approved,0,0,1.6320209844343585,True
314427857134729521,TXN-000000386,710233541031274161,502571709308802329,20250423,18,Cash Withdrawal,POS,Utilities,ZA,12.12,EUR,1,Approved,1,0,0.0,True
218442247718271854,TXN-000000387,710233541031274161,502571709308802329,20250830,5,Cash Withdrawal,Mobile App,Utilities,ZA,155.71,EUR,1,Approved,1,0,0.0,True
559099610145290183,TXN-000000388,710233541031274161,502571709308802329,20250910,9,Card Purchase,Mobile App,Money Transfer,FR,33.17,EUR,1,Approved,0,0,0.0,True
309914808708625553,TXN-000000389,710233541031274161,502571709308802329,20250303,17,Cash Withdrawal,ATM,Money Transfer,TR,7.28,EUR,1,Approved,1,1,0.0,True
420293939770403865,TXN-000000390,710233541031274161,502571709308802329,20250813,14,Card Purchase,Mobile App,Travel,FR,33.11,EUR,1,Approved,1,0,0.0,True
258551977294869630,TXN-000000391,710233541031274161,502571709308802329,20250705,5,Direct Debit,POS,Utilities,SG,4.35,EUR,1,Approved,0,0,0.0,True
334715929315459889,TXN-000000392,1053835074633009439,283044478267005219,20250414,14,Card Purchase,Online Banking,Utilities,TR,7.44,CAD,1,Approved,1,0,0.0,True
988545676133037092,TXN-000000393,1053835074633009439,283044478267005219,20251119,21,Direct Debit,Online Banking,Electronics,IE,6.62,CAD,1,Approved,1,0,0.0,True
148154905698130482,TXN-000000394,1053835074633009439,283044478267005219,20250815,4,Card Purchase,Mobile App,Money Transfer,US,29.58,CAD,1,Approved,1,0,7.105427357601002e-17,True
906613266492298047,TXN-000000395,1053835074633009439,283044478267005219,20250130,20,Cash Withdrawal,Branch,Cash Services,US,58.35,CAD,1,Approved,1,1,0.0,True
54112815225627048,TXN-000000396,1053835074633009439,283044478267005219,20250817,20,Direct Debit,ATM,Cash Services,ZA,49.37,CAD,1,Approved,1,0,7.105427357601002e-17,True
419363235065133829,TXN-000000397,1053835074633009439,283044478267005219,20250306,16,Bank Transfer,Mobile App,Crypto Exchange,IE,8.22,CAD,1,Approved,1,0,0.0,True
807475140556114460,TXN-000000398,1053835074633009439,283044478267005219,20250805,16,Card Purchase,ATM,Crypto Exchange,GB,33.42,CAD,1,Approved,1,0,7.105427357601002e-17,True
954771745096042501,TXN-000000399,1053835074633009439,283044478267005219,20250821,10,Bank Transfer,ATM,Crypto Exchange,IE,10.84,CAD,1,Approved,1,0,7.105427357601002e-17,True
127680327677101536,TXN-000000400,1053835074633009439,283044478267005219,20250922,18,Cash Withdrawal,Branch,Travel,ZA,12.19,CAD,1,Approved,1,0,7.105427357601002e-17,True
813349547011174568,TXN-000000401,1053835074633009439,140306784392954168,20250420,14,Direct Debit,POS,Cash Services,IE,8.03,CAD,1,Approved,1,0,0.0,True
1142738831009841652,TXN-000000402,1053835074633009439,140306784392954168,20250908,23,Bank Transfer,Online Banking,Electronics,TR,21.44,CAD,1,Approved,1,0,7.105427357601002e-17,True
148964998133085070,TXN-000000403,1053835074633009439,140306784392954168,20251222,6,Card Purchase,Online Banking,Money Transfer,FR,141.08,CAD,1,Approved,1,0,0.0,True
503289712472765089,TXN-000000404,1053835074633009439,140306784392954168,20250529,1,Card Purchase,ATM,Crypto Exchange,AE,53.48,CAD,1,Reversed,1,0,0.0,True
322519916338547901,TXN-000000405,1053835074633009439,140306784392954168,20251029,13,Cash Withdrawal,ATM,Entertainment,ES,24.15,CAD,1,Approved,1,0,0.0,True
298380334713977426,TXN-000000406,1053835074633009439,140306784392954168,20250802,15,Direct Debit,ATM,Cash Services,GB,10.03,CAD,1,Approved,1,0,7.105427357601002e-17,True
923978615289519003,TXN-000000407,1053835074633009439,140306784392954168,20251208,14,Cash Withdrawal,Mobile App,Cash Services,BR,4.92,CAD,1,Approved,1,0,0.0,True
720968452489601129,TXN-000000408,1053835074633009439,140306784392954168,20250523,20,Bank Transfer,Mobile App,Crypto Exchange,NL,145.13,CAD,1,Approved,1,0,0.0,True
214115196634453994,TXN-000000409,1053835074633009439,140306784392954168,20251023,1,Bank Transfer,Branch,Grocery,TR,30.76,CAD,1,Approved,1,0,7.105427357601002e-17,True
595259303766857075,TXN-000000410,1053835074633009439,140306784392954168,20251024,14,Cash Withdrawal,Branch,Grocery,GB,16.67,CAD,1,Approved,1,0,7.105427357601002e-17,True
603918123396618446,TXN-000000411,1053835074633009439,140306784392954168,20250612,12,Card Purchase,Mobile App,Electronics,NL,22.54,CAD,1,Approved,1,0,0.0,True
481653791372558109,TXN-000000412,1053835074633009439,140306784392954168,20251214,5,Cash Withdrawal,Online Banking,Grocery,ES,46.72,CAD,1,Approved,1,0,0.0,True
976948877072867308,TXN-000000413,1053835074633009439,140306784392954168,20250303,1,Bank Transfer,Branch,Cash Services,US,67.26,CAD,1,Declined,1,0,0.0,True
96670220328434115,TXN-000000414,1053835074633009439,140306784392954168,20250115,13,Card Purchase,ATM,Travel,GB,13.5,CAD,1,Approved,1,1,0.0,True
662593424733687494,TXN-000000415,1053835074633009439,204027528353931223,20250914,6,Cash Withdrawal,POS,Electronics,ES,33.49,CAD,1,Approved,1,0,7.105427357601002e-17,True
643955315759271353,TXN-000000416,1053835074633009439,204027528353931223,20250327,0,Direct Debit,ATM,Crypto Exchange,SG,19.0,CAD,1,Approved,1,1,0.0,True
602809167252233754,TXN-000000417,1053835074633009439,204027528353931223,20250525,1,Card Purchase,ATM,Travel,NL,57.18,CAD,1,Approved,1,0,0.0,True
912442400901696063,TXN-000000418,1053835074633009439,204027528353931223,20250612,21,Cash Withdrawal,Branch,Crypto Exchange,FR,61.7,CAD,1,Approved,1,0,0.8964145018693624,True
216782149154355424,TXN-000000419,1053835074633009439,204027528353931223,20250721,17,Card Purchase,POS,Grocery,NL,37.16,CAD,1,Approved,1,0,7.105427357601002e-17,True
972798264019573269,TXN-000000420,1053835074633009439,204027528353931223,20251223,0,Cash Withdrawal,Online Banking,Utilities,TR,15.93,CAD,1,Approved,1,0,1.5731058231866974,True
317411179279813586,TXN-000000421,1053835074633009439,204027528353931223,20250605,22,Direct Debit,ATM,Grocery,BR,20.74,CAD,1,Approved,1,0,0.0,True
535528062124187849,TXN-000000422,1053835074633009439,204027528353931223,20250910,5,Bank Transfer,Mobile App,Electronics,GB,6.89,CAD,1,Approved,1,0,7.105427357601002e-17,True
518913675116787808,TXN-000000423,1053835074633009439,204027528353931223,20251214,17,Direct Debit,Mobile App,Cash Services,ES,62.78,CAD,1,Approved,1,0,1.076503003080009,True
606827827530663179,TXN-000000424,1053835074633009439,204027528353931223,20250705,16,Bank Transfer,Mobile App,Crypto Exchange,NL,8.07,CAD,1,Approved,1,0,7.105427357601002e-17,True
526394985046500497,TXN-000000425,1053835074633009439,204027528353931223,20251220,13,Bank Transfer,Online Banking,Electronics,NL,123.06,CAD,1,Approved,1,0,0.0,True
934837898265462224,TXN-000000426,1053835074633009439,204027528353931223,20250113,18,Cash Withdrawal,ATM,Entertainment,TR,33.82,CAD,1,Approved,1,1,0.0,True
590495313292781494,TXN-000000427,1053835074633009439,204027528353931223,20251104,19,Card Purchase,Branch,Travel,NL,28.34,CAD,1,Approved,1,0,0.8539897056767757,True
977628077741809455,TXN-000000428,1053835074633009439,204027528353931223,20250307,1,Direct Debit,Mobile App,Crypto Exchange,GB,4.0,CAD,1,Approved,1,0,0.7721431867864431,True
1123886383301962296,TXN-000000429,1053835074633009439,204027528353931223,20251103,21,Direct Debit,Branch,Utilities,IE,17.45,CAD,1,Approved,1,0,0.0,True
660443333813398048,TXN-000000430,1053835074633009439,204027528353931223,20251028,6,Card Purchase,POS,Travel,NL,1167.57,CAD,1,Approved,1,0,7.105427357601002e-17,True
465428876116118776,TXN-000000431,1148133427243247577,56906685155519018,20251114,14,Bank Transfer,Mobile App,Grocery,TR,27.76,EUR,1,Approved,1,0,0.0,True
275815797431138942,TXN-000000432,1148133427243247577,56906685155519018,20250317,15,Cash Withdrawal,ATM,Money Transfer,SG,1.61,EUR,1,Declined,0,0,0.0,True
82756751020865189,TXN-000000433,1148133427243247577,56906685155519018,20250128,13,Bank Transfer,Online Banking,Travel,GB,2.24,EUR,1,Approved,1,1,0.0,True
31267466501197767,TXN-000000434,1148133427243247577,56906685155519018,20251024,18,Cash Withdrawal,Branch,Money Transfer,ZA,50.3,EUR,1,Approved,0,0,0.0,True
212624627023614406,TXN-000000435,1148133427243247577,56906685155519018,20251124,7,Direct Debit,POS,Entertainment,BR,109.64,EUR,1,Approved,0,0,0.0,True
181143188585963432,TXN-000000436,1148133427243247577,56906685155519018,20250104,11,Cash Withdrawal,Mobile App,Travel,BR,45.53,EUR,1,Approved,1,1,0.0,True
1135188311339062846,TXN-000000437,1148133427243247577,56906685155519018,20250116,6,Bank Transfer,Online Banking,Crypto Exchange,DE,358.21,EUR,1,Approved,0,1,0.0,True
838990034036031845,TXN-000000438,1148133427243247577,56906685155519018,20250515,3,Bank Transfer,Branch,Travel,SG,15.77,EUR,1,Approved,1,0,0.0,True
703506012622851203,TXN-000000439,1148133427243247577,56906685155519018,20250329,16,Direct Debit,Mobile App,Travel,ES,24.07,EUR,1,Approved,1,0,0.0,True
341771655337737639,TXN-000000440,1148133427243247577,56906685155519018,20250612,19,Bank Transfer,Mobile App,Entertainment,BR,8.68,EUR,1,Approved,1,0,0.0,True
1152702113589296480,TXN-000000441,1148133427243247577,56906685155519018,20250524,4,Direct Debit,Online Banking,Travel,BR,12.17,EUR,1,Approved,1,0,0.0,True
185625228764915848,TXN-000000442,981860125137779078,416396750602658419,20250918,11,Direct Debit,Online Banking,Money Transfer,FR,28.77,AED,1,Approved,0,0,0.0,True
721935778396998148,TXN-000000443,981860125137779078,416396750602658419,20251123,18,Bank Transfer,Online Banking,Entertainment,ZA,119.79,AED,1,Approved,0,0,0.0,True
1007981873526261625,TXN-000000444,981860125137779078,416396750602658419,20250322,11,Card Purchase,Online Banking,Travel,US,11.71,AED,1,Approved,1,0,0.0,True
739831865572195053,TXN-000000445,981860125137779078,416396750602658419,20250807,14,Direct Debit,ATM,Utilities,DE,35.49,AED,1,Approved,1,1,0.0,True
824609013583766990,TXN-000000446,981860125137779078,416396750602658419,20250703,2,Card Purchase,ATM,Entertainment,GB,13.23,AED,1,Approved,0,0,0.0,True
760446502070862278,TXN-000000447,981860125137779078,416396750602658419,20251216,8,Bank Transfer,POS,Crypto Exchange,NL,12.48,AED,1,Approved,0,0,0.0,True
287449848420883786,TXN-000000448,981860125137779078,416396750602658419,20251202,0,Bank Transfer,Branch,Entertainment,ES,20.54,AED,1,Approved,1,0,0.0,True
720660378149424502,TXN-000000449,981860125137779078,416396750602658419,20250828,23,Cash Withdrawal,Mobile App,Money Transfer,CA,8.97,AED,1,Approved,1,0,0.0,True
713263975558779672,TXN-000000450,981860125137779078,416396750602658419,20251013,0,Bank Transfer,ATM,Grocery,BR,99.68,AED,1,Approved,0,0,0.0,True
467622480931717884,TXN-000000451,981860125137779078,416396750602658419,20251220,17,Card Purchase,POS,Grocery,NL,11.94,AED,1,Approved,1,0,0.0,True
491812073155440612,TXN-000000452,981860125137779078,416396750602658419,20251021,12,Direct Debit,Mobile App,Cash Services,NL,48.54,AED,1,Approved,1,0,0.0,True
600528811360817436,TXN-000000453,981860125137779078,416396750602658419,20250217,5,Bank Transfer,Mobile App,Utilities,NL,33.7,AED,1,Approved,0,1,0.0,True
564742738090261804,TXN-000000454,981860125137779078,416396750602658419,20250530,21,Direct Debit,Mobile App,Money Transfer,IE,85.55,AED,1,Approved,1,0,0.0,True
728287746415020767,TXN-000000455,981860125137779078,416396750602658419,20250226,4,Direct Debit,Mobile App,Cash Services,NL,77.28,AED,1,Declined,1,1,0.0,True
444821347359729869,TXN-000000456,981860125137779078,416396750602658419,20251207,15,Cash Withdrawal,POS,Entertainment,FR,68.08,AED,1,Approved,1,0,0.0,True
680450540591838438,TXN-000000457,981860125137779078,416396750602658419,20250507,16,Direct Debit,Branch,Utilities,ES,15.95,AED,1,Approved,0,0,0.0,True
53370710953689594,TXN-000000458,981860125137779078,416396750602658419,20251231,9,Bank Transfer,Branch,Entertainment,ES,598.57,AED,1,Approved,0,0,0.0,True
496266986494765310,TXN-000000459,981860125137779078,416396750602658419,20250218,12,Bank Transfer,Online Banking,Crypto Exchange,CA,15.17,AED,1,Approved,0,1,0.0,True
913741935082836806,TXN-000000460,981860125137779078,416396750602658419,20251011,3,Card Purchase,POS,Money Transfer,TR,44.14,AED,1,Approved,1,0,0.0,True
21274802785947747,TXN-000000461,981860125137779078,416396750602658419,20250724,6,Card Purchase,ATM,Travel,ES,47.46,AED,1,Approved,1,0,0.0,True
402953864308382111,TXN-000000462,163870747016877544,703926784724708881,20251008,21,Direct Debit,Online Banking,Utilities,TR,62.05,EUR,1,Approved,0,0,0.0,True
376034770864169045,TXN-000000463,163870747016877544,703926784724708881,20250305,17,Bank Transfer,Mobile App,Grocery,FR,118.81,EUR,1,Approved,0,0,0.0,True
406406364413740897,TXN-000000464,163870747016877544,703926784724708881,20251212,17,Card Purchase,POS,Travel,CA,19.87,EUR,1,Approved,0,0,0.0,True
428560403511454641,TXN-000000465,163870747016877544,703926784724708881,20250711,7,Card Purchase,Branch,Grocery,CA,201.68,EUR,1,Reversed,0,0,7.105427357601002e-17,True
268151631107061084,TXN-000000466,163870747016877544,703926784724708881,20250219,21,Bank Transfer,Mobile App,Cash Services,DE,37.7,EUR,0,Approved,0,1,0.0,True
291480856586820259,TXN-000000467,163870747016877544,703926784724708881,20251005,12,Bank Transfer,Online Banking,Travel,NL,30.92,EUR,1,Approved,0,0,0.0,True
274498324446541119,TXN-000000468,163870747016877544,703926784724708881,20250823,7,Cash Withdrawal,POS,Money Transfer,GB,21.21,EUR,1,Approved,0,0,0.0,True
186143760902278411,TXN-000000469,163870747016877544,703926784724708881,20250222,22,Bank Transfer,ATM,Travel,US,11.6,EUR,1,Approved,0,0,0.0,True
390251937704923158,TXN-000000470,163870747016877544,703926784724708881,20251219,10,Direct Debit,Mobile App,Money Transfer,TR,12.63,EUR,1,Approved,0,0,0.0,True
561580456870446889,TXN-000000471,163870747016877544,703926784724708881,20251227,0,Card Purchase,ATM,Entertainment,US,29.17,EUR,1,Approved,0,0,0.0,True
864457664898427229,TXN-000000472,163870747016877544,294728521380376385,20251125,1,Direct Debit,ATM,Electronics,AE,27.04,EUR,1,Approved,0,0,0.0,True
132003196845919928,TXN-000000473,163870747016877544,294728521380376385,20250113,7,Cash Withdrawal,ATM,Entertainment,SG,63.78,EUR,1,Approved,0,1,0.0,True
147431154007021159,TXN-000000474,163870747016877544,294728521380376385,20250924,10,Card Purchase,Mobile App,Utilities,TR,41.81,EUR,1,Approved,0,0,0.717937349367164,True
910365068035052443,TXN-000000475,163870747016877544,294728521380376385,20250216,5,Bank Transfer,Online Banking,Travel,GB,35.46,EUR,1,Approved,0,1,0.0,True
548515366415719539,TXN-000000476,163870747016877544,294728521380376385,20251107,7,Direct Debit,Online Banking,Crypto Exchange,ES,13.22,EUR,1,Approved,0,0,0.0,True
351511646149907372,TXN-000000477,163870747016877544,294728521380376385,20250830,14,Direct Debit,Online Banking,Utilities,IE,90.75,EUR,1,Approved,0,0,0.0,True
887379913047798912,TXN-000000478,163870747016877544,294728521380376385,20250331,8,Cash Withdrawal,Branch,Crypto Exchange,US,161.8,EUR,1,Approved,0,0,7.105427357601002e-17,True
418203903474107377,TXN-000000479,163870747016877544,294728521380376385,20250408,0,Cash Withdrawal,Branch,Cash Services,IE,9.94,EUR,1,Approved,0,0,0.0,True
825101491258173034,TXN-000000480,163870747016877544,294728521380376385,20251029,2,Card Purchase,Mobile App,Cash Services,ZA,17.7,EUR,1,Approved,0,0,0.0,True
247773851806282407,TXN-000000481,163870747016877544,294728521380376385,20251230,15,Cash Withdrawal,Mobile App,Cash Services,DE,176.5,EUR,0,Approved,0,0,0.0,True
601896485759451152,TXN-000000482,163870747016877544,294728521380376385,20251228,21,Bank Transfer,ATM,Utilities,DE,16.67,EUR,0,Declined,0,0,0.0,True
944482007282282026,TXN-000000483,163870747016877544,294728521380376385,20250324,0,Card Purchase,Branch,Cash Services,ES,9.7,EUR,1,Approved,0,0,7.105427357601002e-17,True
325541500397066402,TXN-000000484,163870747016877544,294728521380376385,20250914,17,Direct Debit,POS,Crypto Exchange,SG,9.97,EUR,1,Approved,0,0,0.0,True
118623688865643242,TXN-000000485,163870747016877544,294728521380376385,20250315,8,Direct Debit,ATM,Grocery,IE,77.18,EUR,1,Reversed,0,0,0.0,True
70456353610704122,TXN-000000486,163870747016877544,294728521380376385,20250809,5,Bank Transfer,Online Banking,Entertainment,GB,21.29,EUR,1,Approved,0,0,0.0,True
25396780775442174,TXN-000000487,163870747016877544,294728521380376385,20250404,6,Direct Debit,Branch,Travel,CA,31.38,EUR,1,Approved,0,0,0.0,True
450875729387371958,TXN-000000488,163870747016877544,294728521380376385,20250625,0,Direct Debit,Branch,Travel,IE,15.33,EUR,1,Approved,0,0,1.0658141036401501e-16,True
804247398802569610,TXN-000000489,163870747016877544,294728521380376385,20250924,8,Direct Debit,ATM,Cash Services,BR,2.51,EUR,1,Approved,0,0,0.0,True
900092428735445087,TXN-000000490,163870747016877544,294728521380376385,20250702,10,Card Purchase,Branch,Cash Services,NL,42.76,EUR,1,Approved,0,0,1.0658141036401501e-16,True
154942112869634737,TXN-000000491,163870747016877544,294728521380376385,20251225,7,Direct Debit,POS,Cash Services,GB,102.99,EUR,1,Approved,0,0,0.0,True
81823348049978779,TXN-000000492,163870747016877544,880793152861886776,20250616,21,Direct Debit,Branch,Travel,GB,166.21,EUR,1,Approved,0,0,0.0,True
281423012545866535,TXN-000000493,163870747016877544,880793152861886776,20250315,16,Card Purchase,Online Banking,Utilities,TR,47.9,EUR,1,Approved,0,1,1.2651431595557403,True
184385449908309288,TXN-000000494,163870747016877544,880793152861886776,20250904,21,Bank Transfer,Online Banking,Electronics,TR,15.65,EUR,1,Approved,0,0,0.0,True
1144043518469223062,TXN-000000495,163870747016877544,880793152861886776,20250617,12,Bank Transfer,ATM,Utilities,IE,18.3,EUR,1,Declined,0,0,1.6722624655673357,True
559171870192522237,TXN-000000496,163870747016877544,880793152861886776,20250216,22,Bank Transfer,POS,Travel,TR,7.08,EUR,1,Approved,0,0,0.9966533883586116,True
538794752796866980,TXN-000000497,163870747016877544,880793152861886776,20251015,13,Bank Transfer,ATM,Travel,ZA,123.45,EUR,1,Approved,0,0,0.0,True
864423189035707762,TXN-000000498,163870747016877544,880793152861886776,20250301,18,Cash Withdrawal,Branch,Grocery,IE,13.84,EUR,1,Approved,0,0,0.0,True
150108404927940443,TXN-000000499,163870747016877544,880793152861886776,20251214,4,Bank Transfer,Mobile App,Cash Services,US,90.92,EUR,1,Approved,0,0,0.0,True
795810602136707450,TXN-000000500,577222200404687494,728329029225822548,20251215,14,Cash Withdrawal,Online Banking,Grocery,FR,58.63,EUR,1,Approved,0,0,0.0,True
1099344624962003112,TXN-000000501,577222200404687494,728329029225822548,20251227,12,Cash Withdrawal,Online Banking,Entertainment,SG,21.81,EUR,1,Approved,0,0,0.0,True
91777129724750508,TXN-000000502,577222200404687494,728329029225822548,20250323,0,Cash Withdrawal,Branch,Utilities,ZA,47.3,EUR,1,Reversed,0,0,1.4210854715202004e-16,True
685556863490789313,TXN-000000503,577222200404687494,728329029225822548,20250615,18,Card Purchase,ATM,Utilities,US,58.17,EUR,1,Approved,1,0,1.4210854715202004e-16,True
114015672998740701,TXN-000000504,577222200404687494,728329029225822548,20250422,23,Card Purchase,ATM,Travel,CA,43.56,EUR,1,Approved,0,0,1.4210854715202004e-16,True
450743185503050679,TXN-000000505,577222200404687494,728329029225822548,20250129,3,Bank Transfer,Mobile App,Travel,US,104.45,EUR,1,Reversed,0,0,0.7853616645477564,True
25608060214402322,TXN-000000506,577222200404687494,728329029225822548,20250506,1,Direct Debit,Branch,Crypto Exchange,AE,23.73,EUR,1,Approved,0,0,1.4210854715202004e-16,True
1067747046051086525,TXN-000000507,577222200404687494,728329029225822548,20251210,21,Direct Debit,Branch,Crypto Exchange,TR,177.09,EUR,1,Approved,0,0,0.0,True
737888029747721172,TXN-000000508,577222200404687494,728329029225822548,20250426,0,Direct Debit,ATM,Travel,NL,4.45,EUR,1,Approved,1,1,1.4210854715202004e-16,True
123235850321116809,TXN-000000509,577222200404687494,728329029225822548,20251020,4,Card Purchase,POS,Electronics,US,25.12,EUR,1,Approved,0,0,0.0,True
377219577053655949,TXN-000000510,577222200404687494,728329029225822548,20250908,2,Card Purchase,Online Banking,Travel,US,33.36,EUR,1,Approved,0,0,1.4210854715202004e-16,True
863092020083105003,TXN-000000511,577222200404687494,728329029225822548,20250307,18,Bank Transfer,Mobile App,Crypto Exchange,GB,43.41,EUR,1,Approved,0,0,0.8760519006144806,True
102694509294220447,TXN-000000512,577222200404687494,728329029225822548,20251006,5,Card Purchase,Online Banking,Crypto Exchange,IE,143.62,EUR,1,Approved,0,0,1.4210854715202004e-16,True
437571878736352741,TXN-000000513,577222200404687494,728329029225822548,20250610,16,Bank Transfer,Mobile App,Grocery,TR,29.02,EUR,1,Approved,0,0,1.4210854715202004e-16,True
904450398662625279,TXN-000000514,577222200404687494,728329029225822548,20251105,17,Cash Withdrawal,ATM,Electronics,FR,3.48,EUR,1,Approved,0,0,0.0,True
1087929085563111378,TXN-000000515,577222200404687494,268709885183039317,20250724,14,Direct Debit,Online Banking,Entertainment,SG,13.74,EUR,1,Approved,0,0,1.4210854715202004e-16,True
197113671788012139,TXN-000000516,577222200404687494,268709885183039317,20251203,20,Bank Transfer,Branch,Electronics,TR,41.19,EUR,1,Approved,0,0,0.0,True
663279375777377912,TXN-000000517,577222200404687494,268709885183039317,20251124,2,Cash Withdrawal,ATM,Electronics,US,6.16,EUR,1,Approved,1,0,0.0,True
192807292031033546,TXN-000000518,577222200404687494,268709885183039317,20250713,3,Card Purchase,Online Banking,Crypto Exchange,ES,7.03,EUR,1,Approved,0,0,1.4210854715202004e-16,True
280221113014740646,TXN-000000519,577222200404687494,268709885183039317,20251010,8,Card Purchase,Online Banking,Money Transfer,IE,32.0,EUR,1,Declined,1,0,0.0,True
877047371453986086,TXN-000000520,577222200404687494,268709885183039317,20250930,17,Direct Debit,Branch,Electronics,FR,9.71,EUR,1,Approved,1,0,1.4210854715202004e-16,True
23447331268632592,TXN-000000521,577222200404687494,268709885183039317,20250128,23,Bank Transfer,POS,Cash Services,TR,9.66,EUR,1,Approved,0,1,0.0,True
371838161543115347,TXN-000000522,577222200404687494,268709885183039317,20250428,9,Card Purchase,ATM,Cash Services,CA,27.26,EUR,1,Approved,0,0,1.4210854715202004e-16,True
743171121389303209,TXN-000000523,577222200404687494,268709885183039317,20250806,21,Bank Transfer,Branch,Utilities,TR,32.56,EUR,1,Approved,0,0,1.4210854715202004e-16,True
897092705605033476,TXN-000000524,577222200404687494,268709885183039317,20251205,16,Card Purchase,POS,Utilities,US,20.57,EUR,1,Declined,0,0,0.0,True
1102677230592465413,TXN-000000525,577222200404687494,268709885183039317,20250714,5,Cash Withdrawal,Online Banking,Travel,FR,44.44,EUR,1,Approved,0,0,1.4210854715202004e-16,True
802552095118952320,TXN-000000526,577222200404687494,268709885183039317,20251126,16,Card Purchase,Branch,Utilities,ES,39.3,EUR,1,Approved,1,0,0.0,True
530057182034032485,TXN-000000527,577222200404687494,268709885183039317,20250629,23,Cash Withdrawal,Mobile App,Travel,AE,24.61,EUR,1,Approved,0,0,1.4210854715202004e-16,True
936915480958314680,TXN-000000528,577222200404687494,268709885183039317,20250907,0,Cash Withdrawal,Online Banking,Utilities,IE,44.34,EUR,1,Approved,0,0,1.4210854715202004e-16,True
344438365662139351,TXN-000000529,577222200404687494,556754018207959739,20250813,21,Bank Transfer,Online Banking,Money Transfer,US,115.74,EUR,1,Approved,0,0,1.4210854715202004e-16,True
838560985883609180,TXN-000000530,577222200404687494,556754018207959739,20250804,23,Card Purchase,Online Banking,Entertainment,NL,10.65,EUR,1,Declined,0,0,1.4210854715202004e-16,True
789275281749127794,TXN-000000531,577222200404687494,556754018207959739,20250307,10,Direct Debit,POS,Cash Services,IE,20.07,EUR,1,Approved,0,1,0.0,True
493809741659589705,TXN-000000532,577222200404687494,556754018207959739,20251214,10,Card Purchase,Branch,Utilities,BR,27.11,EUR,1,Approved,0,0,0.0,True
34024876461871787,TXN-000000533,577222200404687494,556754018207959739,20250919,5,Card Purchase,ATM,Entertainment,IE,49.16,EUR,1,Approved,1,0,1.4210854715202004e-16,True
1050609112537482295,TXN-000000534,577222200404687494,556754018207959739,20250915,19,Bank Transfer,Online Banking,Travel,DE,22.06,EUR,0,Approved,1,0,1.4210854715202004e-16,True
919452616388287712,TXN-000000535,577222200404687494,556754018207959739,20250127,12,Cash Withdrawal,Online Banking,Entertainment,ES,19.5,EUR,1,Approved,0,1,0.0,True
637522238588100480,TXN-000000536,577222200404687494,556754018207959739,20250518,11,Direct Debit,Online Banking,Money Transfer,GB,28.43,EUR,1,Approved,1,0,1.4210854715202004e-16,True
232754077778758410,TXN-000000537,577222200404687494,556754018207959739,20251107,3,Cash Withdrawal,Branch,Money Transfer,GB,17.67,EUR,1,Approved,0,0,0.0,True
764622844524211281,TXN-000000538,577222200404687494,556754018207959739,20250308,10,Cash Withdrawal,POS,Money Transfer,IE,67.64,EUR,1,Approved,0,0,1.590132761376095,True
575064855472613527,TXN-000000539,577222200404687494,556754018207959739,20251119,23,Card Purchase,POS,Entertainment,DE,31.77,EUR,0,Approved,0,0,0.0,True
978878514621155215,TXN-000000540,577222200404687494,556754018207959739,20250831,6,Bank Transfer,Mobile App,Electronics,IE,5.43,EUR,1,Approved,1,0,1.4210854715202004e-16,True
200607433296909873,TXN-000000541,440725821471311782,805577052169926856,20250204,15,Card Purchase,Online Banking,Crypto Exchange,BR,19.83,GBP,1,Approved,0,1,0.0,True
339640335806045695,TXN-000000542,440725821471311782,805577052169926856,20251222,6,Direct Debit,Branch,Travel,ES,4.49,GBP,1,Approved,1,0,0.0,True
645267902877747960,TXN-000000543,440725821471311782,805577052169926856,20250405,0,Bank Transfer,POS,Grocery,SG,60.34,GBP,1,Approved,1,0,1.107043314145962,True
570652293138053726,TXN-000000544,440725821471311782,805577052169926856,20250423,9,Card Purchase,Online Banking,Entertainment,SG,57.42,GBP,1,Approved,1,0,7.105427357601002e-17,True
1075872350057205818,TXN-000000545,440725821471311782,805577052169926856,20250508,6,Card Purchase,ATM,Money Transfer,ES,4.13,GBP,1,Approved,1,0,7.105427357601002e-17,True
673151499549464293,TXN-000000546,440725821471311782,805577052169926856,20250512,0,Card Purchase,Branch,Crypto Exchange,ZA,10.81,GBP,1,Approved,0,0,7.105427357601002e-17,True
642797607086695217,TXN-000000547,440725821471311782,805577052169926856,20250722,4,Direct Debit,ATM,Electronics,CA,14.08,GBP,1,Approved,1,0,0.0,True
253323055088423735,TXN-000000548,440725821471311782,805577052169926856,20250407,18,Bank Transfer,ATM,Grocery,CA,13.87,GBP,1,Approved,0,0,7.105427357601002e-17,True
341455206391241781,TXN-000000549,440725821471311782,805577052169926856,20250807,7,Direct Debit,Mobile App,Electronics,US,40.28,GBP,1,Approved,1,0,0.7989475994461569,True
