transaction_key,customer_key,fraud_probability,prediction_outcome,source_feature,contribution_direction,contribution_value,contribution_rank,reason_code,explanation_status
588211383445048159,2998887372558569,0.4381239394359135,false_positive,is_weekend,positive,0.4407940424777875,4,FRC_IS_WEEKEND_UP,passed
588211383445048159,2998887372558569,0.4381239394359135,false_positive,distinct_merchants_customer_7d,positive,0.4029198505545392,5,FRC_DISTINCT_MERCHANTS_CUSTOMER_7D_UP,passed
588211383445048159,2998887372558569,0.4381239394359135,false_positive,channel,positive,0.4012943255099513,6,FRC_CHANNEL_UP,passed
773068771424240602,2998887372558569,0.58279110603855,false_positive,distinct_merchants_customer_7d,negative,-0.9599519020124276,1,FRC_DISTINCT_MERCHANTS_CUSTOMER_7D_DOWN,passed
773068771424240602,2998887372558569,0.58279110603855,false_positive,merchant_country,negative,-0.5304473871499731,2,FRC_MERCHANT_COUNTRY_DOWN,passed
773068771424240602,2998887372558569,0.58279110603855,false_positive,high_risk_channel_flag,positive,0.4883711509354335,3,FRC_HIGH_RISK_CHANNEL_FLAG_UP,passed
773068771424240602,2998887372558569,0.58279110603855,false_positive,cross_border_transaction_count_7d,negative,-0.477143559128,4,FRC_CROSS_BORDER_TRANSACTION_COUNT_7D_DOWN,passed
773068771424240602,2998887372558569,0.58279110603855,false_positive,transaction_velocity_score,positive,0.3880769189231257,5,FRC_TRANSACTION_VELOCITY_SCORE_UP,passed
773068771424240602,2998887372558569,0.58279110603855,false_positive,ip_country,positive,0.3612459396765717,6,FRC_IP_COUNTRY_UP,passed
871630777280140515,2998887372558569,0.4018813737311699,false_positive,amount_vs_account_average,positive,0.5477571104190628,1,FRC_AMOUNT_VS_ACCOUNT_AVERAGE_UP,passed
871630777280140515,2998887372558569,0.4018813737311699,false_positive,merchant_country,negative,-0.5304473871499731,2,FRC_MERCHANT_COUNTRY_DOWN,passed
871630777280140515,2998887372558569,0.4018813737311699,false_positive,transaction_day_of_week,negative,-0.5068882979729548,3,FRC_TRANSACTION_DAY_OF_WEEK_DOWN,passed
871630777280140515,2998887372558569,0.4018813737311699,false_positive,distinct_countries_customer_7d,negative,-0.4973097120946816,4,FRC_DISTINCT_COUNTRIES_CUSTOMER_7D_DOWN,passed
871630777280140515,2998887372558569,0.4018813737311699,false_positive,high_risk_channel_flag,positive,0.4883711509354335,5,FRC_HIGH_RISK_CHANNEL_FLAG_UP,passed
871630777280140515,2998887372558569,0.4018813737311699,false_positive,is_weekend,positive,0.4407940424777875,6,FRC_IS_WEEKEND_UP,passed
1037999403922752793,45517484512241406,0.0409428485295576,true_negative,ip_country,negative,-1.648695566354127,1,FRC_IP_COUNTRY_DOWN,passed
1037999403922752793,45517484512241406,0.0409428485295576,true_negative,currency,negative,-0.4984087183657689,2,FRC_CURRENCY_DOWN,passed
1037999403922752793,45517484512241406,0.0409428485295576,true_negative,distinct_countries_customer_7d,negative,-0.4973097120946816,3,FRC_DISTINCT_COUNTRIES_CUSTOMER_7D_DOWN,passed
1037999403922752793,45517484512241406,0.0409428485295576,true_negative,amount_vs_account_average,positive,0.4884228289318084,4,FRC_AMOUNT_VS_ACCOUNT_AVERAGE_UP,passed
1037999403922752793,45517484512241406,0.0409428485295576,true_negative,is_weekend,positive,0.4407940424777875,6,FRC_IS_WEEKEND_UP,passed
1037999403922752793,45517484512241406,0.0409428485295576,true_negative,distinct_merchants_customer_7d,positive,0.4029198505545392,8,FRC_DISTINCT_MERCHANTS_CUSTOMER_7D_UP,passed
393606468573754185,45517484512241406,0.2516833723024462,false_positive,ip_country,negative,-1.648695566354127,1,FRC_IP_COUNTRY_DOWN,passed
393606468573754185,45517484512241406,0.2516833723024462,false_positive,merchant_country,positive,0.7190431711285736,2,FRC_MERCHANT_COUNTRY_UP,passed
393606468573754185,45517484512241406,0.2516833723024462,false_positive,amount_vs_account_average,positive,0.5189267223820753,3,FRC_AMOUNT_VS_ACCOUNT_AVERAGE_UP,passed
393606468573754185,45517484512241406,0.2516833723024462,false_positive,currency,negative,-0.4984087183657689,4,FRC_CURRENCY_DOWN,passed
393606468573754185,45517484512241406,0.2516833723024462,false_positive,distinct_countries_customer_7d,negative,-0.4973097120946816,5,FRC_DISTINCT_COUNTRIES_CUSTOMER_7D_DOWN,passed
393606468573754185,45517484512241406,0.2516833723024462,false_positive,high_risk_channel_flag,positive,0.4883711509354335,6,FRC_HIGH_RISK_CHANNEL_FLAG_UP,passed
859105816494542033,246700825511871154,0.0332569941728295,true_negative,currency,negative,-0.8000773398829057,1,FRC_CURRENCY_DOWN,passed
859105816494542033,246700825511871154,0.0332569941728295,true_negative,customer_country,negative,-0.8000773398829057,2,FRC_CUSTOMER_COUNTRY_DOWN,passed
859105816494542033,246700825511871154,0.0332569941728295,true_negative,amount_vs_customer_average,positive,0.7662480533589313,3,FRC_AMOUNT_VS_CUSTOMER_AVERAGE_UP,passed
859105816494542033,246700825511871154,0.0332569941728295,true_negative,amount_vs_account_average,negative,-0.6841265054069213,4,FRC_AMOUNT_VS_ACCOUNT_AVERAGE_DOWN,passed
859105816494542033,246700825511871154,0.0332569941728295,true_negative,ip_country,positive,0.5582458722571764,5,FRC_IP_COUNTRY_UP,passed
859105816494542033,246700825511871154,0.0332569941728295,true_negative,distinct_merchants_customer_7d,positive,0.4029198505545392,10,FRC_DISTINCT_MERCHANTS_CUSTOMER_7D_UP,passed
837497796911498912,246700825511871154,0.2485851437799585,false_positive,distinct_countries_customer_7d,positive,1.1771184011048428,1,FRC_DISTINCT_COUNTRIES_CUSTOMER_7D_UP,passed
837497796911498912,246700825511871154,0.2485851437799585,false_positive,currency,negative,-0.8000773398829057,2,FRC_CURRENCY_DOWN,passed
837497796911498912,246700825511871154,0.2485851437799585,false_positive,customer_country,negative,-0.8000773398829057,3,FRC_CUSTOMER_COUNTRY_DOWN,passed
837497796911498912,246700825511871154,0.2485851437799585,false_positive,amount_vs_account_average,negative,-0.6222739602550499,4,FRC_AMOUNT_VS_ACCOUNT_AVERAGE_DOWN,passed
837497796911498912,246700825511871154,0.2485851437799585,false_positive,ip_country,positive,0.5582458722571764,5,FRC_IP_COUNTRY_UP,passed
837497796911498912,246700825511871154,0.2485851437799585,false_positive,is_weekend,positive,0.4407940424777875,7,FRC_IS_WEEKEND_UP,passed
313837354749780952,246700825511871154,0.0567690092281015,false_positive,currency,negative,-0.8000773398829057,1,FRC_CURRENCY_DOWN,passed
313837354749780952,246700825511871154,0.0567690092281015,false_positive,customer_country,negative,-0.8000773398829057,2,FRC_CUSTOMER_COUNTRY_DOWN,passed
313837354749780952,246700825511871154,0.0567690092281015,false_positive,amount_vs_account_average,negative,-0.7494187712856696,3,FRC_AMOUNT_VS_ACCOUNT_AVERAGE_DOWN,passed
313837354749780952,246700825511871154,0.0567690092281015,false_positive,ip_country,positive,0.5582458722571764,4,FRC_IP_COUNTRY_UP,passed
313837354749780952,246700825511871154,0.0567690092281015,false_positive,channel,positive,0.4012943255099513,6,FRC_CHANNEL_UP,passed
313837354749780952,246700825511871154,0.0567690092281015,false_positive,transaction_velocity_score,positive,0.3880769189231257,7,FRC_TRANSACTION_VELOCITY_SCORE_UP,passed
141681600462442859,246700825511871154,0.4901527597110898,false_positive,transaction_count_customer_24h,positive,2.92231284929313,1,FRC_TRANSACTION_COUNT_CUSTOMER_24H_UP,passed
141681600462442859,246700825511871154,0.4901527597110898,false_positive,transaction_velocity_score,negative,-2.385608190927597,2,FRC_TRANSACTION_VELOCITY_SCORE_DOWN,passed
141681600462442859,246700825511871154,0.4901527597110898,false_positive,distinct_countries_customer_7d,positive,2.0143324577046053,3,FRC_DISTINCT_COUNTRIES_CUSTOMER_7D_UP,passed
141681600462442859,246700825511871154,0.4901527597110898,false_positive,distinct_merchants_customer_7d,negative,-1.6413877782959112,4,FRC_DISTINCT_MERCHANTS_CUSTOMER_7D_DOWN,passed
141681600462442859,246700825511871154,0.4901527597110898,false_positive,transaction_count_account_24h,positive,1.062727824120706,5,FRC_TRANSACTION_COUNT_ACCOUNT_24H_UP,passed
141681600462442859,246700825511871154,0.4901527597110898,false_positive,currency,negative,-0.8000773398829057,6,FRC_CURRENCY_DOWN,passed
559630301562275424,246700825511871154,0.0266523023782342,true_negative,is_cross_border,negative,-2.7216980696548463,1,FRC_IS_CROSS_BORDER_DOWN,passed
559630301562275424,246700825511871154,0.0266523023782342,true_negative,country_mismatch_flag,positive,1.2100359404057492,2,FRC_COUNTRY_MISMATCH_FLAG_UP,passed
559630301562275424,246700825511871154,0.0266523023782342,true_negative,distinct_countries_customer_7d,positive,1.1771184011048428,3,FRC_DISTINCT_COUNTRIES_CUSTOMER_7D_UP,passed
559630301562275424,246700825511871154,0.0266523023782342,true_negative,distinct_merchants_customer_7d,negative,-0.9599519020124276,4,FRC_DISTINCT_MERCHANTS_CUSTOMER_7D_DOWN,passed
559630301562275424,246700825511871154,0.0266523023782342,true_negative,currency,negative,-0.8000773398829057,5,FRC_CURRENCY_DOWN,passed
559630301562275424,246700825511871154,0.0266523023782342,true_negative,merchant_country,positive,0.7190431711285736,7,FRC_MERCHANT_COUNTRY_UP,passed
590522988589157754,246700825511871154,0.0655378298276103,false_positive,currency,negative,-0.8000773398829057,1,FRC_CURRENCY_DOWN,passed
590522988589157754,246700825511871154,0.0655378298276103,false_positive,customer_country,negative,-0.8000773398829057,2,FRC_CUSTOMER_COUNTRY_DOWN,passed
590522988589157754,246700825511871154,0.0655378298276103,false_positive,merchant_category,negative,-0.7162181567203927,3,FRC_MERCHANT_CATEGORY_DOWN,passed
590522988589157754,246700825511871154,0.0655378298276103,false_positive,ip_country,positive,0.5582458722571764,4,FRC_IP_COUNTRY_UP,passed
590522988589157754,246700825511871154,0.0655378298276103,false_positive,channel,positive,0.4012943255099513,5,FRC_CHANNEL_UP,passed
590522988589157754,246700825511871154,0.0655378298276103,false_positive,transaction_velocity_score,positive,0.3880769189231257,6,FRC_TRANSACTION_VELOCITY_SCORE_UP,passed
602154078471917848,246700825511871154,0.0501314863958059,false_positive,currency,negative,-0.8000773398829057,1,FRC_CURRENCY_DOWN,passed
602154078471917848,246700825511871154,0.0501314863958059,false_positive,customer_country,negative,-0.8000773398829057,2,FRC_CUSTOMER_COUNTRY_DOWN,passed
602154078471917848,246700825511871154,0.0501314863958059,false_positive,ip_country,positive,0.5582458722571764,3,FRC_IP_COUNTRY_UP,passed
602154078471917848,246700825511871154,0.0501314863958059,false_positive,amount_vs_account_average,positive,0.4598165658994441,4,FRC_AMOUNT_VS_ACCOUNT_AVERAGE_UP,passed
602154078471917848,246700825511871154,0.0501314863958059,false_positive,merchant_category,negative,-0.4141051462738278,5,FRC_MERCHANT_CATEGORY_DOWN,passed
602154078471917848,246700825511871154,0.0501314863958059,false_positive,channel,positive,0.4012943255099513,6,FRC_CHANNEL_UP,passed
104953451115349942,246700825511871154,0.0945788259520345,false_positive,currency,negative,-0.8000773398829057,1,FRC_CURRENCY_DOWN,passed
104953451115349942,246700825511871154,0.0945788259520345,false_positive,customer_country,negative,-0.8000773398829057,2,FRC_CUSTOMER_COUNTRY_DOWN,passed
104953451115349942,246700825511871154,0.0945788259520345,false_positive,ip_country,positive,0.5582458722571764,3,FRC_IP_COUNTRY_UP,passed
104953451115349942,246700825511871154,0.0945788259520345,false_positive,merchant_country,negative,-0.5304473871499731,4,FRC_MERCHANT_COUNTRY_DOWN,passed
104953451115349942,246700825511871154,0.0945788259520345,false_positive,distinct_merchants_customer_7d,positive,0.4029198505545392,6,FRC_DISTINCT_MERCHANTS_CUSTOMER_7D_UP,passed
104953451115349942,246700825511871154,0.0945788259520345,false_positive,channel,positive,0.4012943255099513,7,FRC_CHANNEL_UP,passed
580744909138374487,246700825511871154,0.1829436621872567,false_positive,distinct_countries_customer_7d,positive,1.1771184011048428,1,FRC_DISTINCT_COUNTRIES_CUSTOMER_7D_UP,passed
580744909138374487,246700825511871154,0.1829436621872567,false_positive,distinct_merchants_customer_7d,negative,-0.9599519020124276,2,FRC_DISTINCT_MERCHANTS_CUSTOMER_7D_DOWN,passed
580744909138374487,246700825511871154,0.1829436621872567,false_positive,currency,negative,-0.8000773398829057,3,FRC_CURRENCY_DOWN,passed
580744909138374487,246700825511871154,0.1829436621872567,false_positive,customer_country,negative,-0.8000773398829057,4,FRC_CUSTOMER_COUNTRY_DOWN,passed
580744909138374487,246700825511871154,0.1829436621872567,false_positive,merchant_country,positive,0.7802645067226328,5,FRC_MERCHANT_COUNTRY_UP,passed
580744909138374487,246700825511871154,0.1829436621872567,false_positive,ip_country,positive,0.5582458722571764,6,FRC_IP_COUNTRY_UP,passed
876899234368813269,246700825511871154,0.017662165488219,true_negative,distinct_merchants_customer_7d,negative,-0.9599519020124276,1,FRC_DISTINCT_MERCHANTS_CUSTOMER_7D_DOWN,passed
876899234368813269,246700825511871154,0.017662165488219,true_negative,currency,negative,-0.8000773398829057,2,FRC_CURRENCY_DOWN,passed
876899234368813269,246700825511871154,0.017662165488219,true_negative,customer_country,negative,-0.8000773398829057,3,FRC_CUSTOMER_COUNTRY_DOWN,passed
876899234368813269,246700825511871154,0.017662165488219,true_negative,ip_country,positive,0.5582458722571764,4,FRC_IP_COUNTRY_UP,passed
876899234368813269,246700825511871154,0.017662165488219,true_negative,amount_vs_account_average,positive,0.5071180361534842,6,FRC_AMOUNT_VS_ACCOUNT_AVERAGE_UP,passed
876899234368813269,246700825511871154,0.017662165488219,true_negative,channel,positive,0.4012943255099513,9,FRC_CHANNEL_UP,passed
67107083669490870,246700825511871154,0.4589444794606489,false_positive,currency,negative,-0.8000773398829057,1,FRC_CURRENCY_DOWN,passed
67107083669490870,246700825511871154,0.4589444794606489,false_positive,customer_country,negative,-0.8000773398829057,2,FRC_CUSTOMER_COUNTRY_DOWN,passed
67107083669490870,246700825511871154,0.4589444794606489,false_positive,ip_country,positive,0.5582458722571764,3,FRC_IP_COUNTRY_UP,passed
67107083669490870,246700825511871154,0.4589444794606489,false_positive,transaction_day_of_week,positive,0.4944586208097423,4,FRC_TRANSACTION_DAY_OF_WEEK_UP,passed
67107083669490870,246700825511871154,0.4589444794606489,false_positive,high_risk_channel_flag,positive,0.4883711509354335,5,FRC_HIGH_RISK_CHANNEL_FLAG_UP,passed
67107083669490870,246700825511871154,0.4589444794606489,false_positive,amount_vs_account_average,negative,-0.4085098607405303,7,FRC_AMOUNT_VS_ACCOUNT_AVERAGE_DOWN,passed
751866699024807516,281401213724354662,0.9420198733518954,false_positive,merchant_country,positive,0.7190431711285736,1,FRC_MERCHANT_COUNTRY_UP,passed
751866699024807516,281401213724354662,0.9420198733518954,false_positive,transaction_day_of_week,negative,-0.5068882979729548,2,FRC_TRANSACTION_DAY_OF_WEEK_DOWN,passed
751866699024807516,281401213724354662,0.9420198733518954,false_positive,distinct_countries_customer_7d,negative,-0.4973097120946816,3,FRC_DISTINCT_COUNTRIES_CUSTOMER_7D_DOWN,passed
751866699024807516,281401213724354662,0.9420198733518954,false_positive,high_risk_channel_flag,positive,0.4883711509354335,4,FRC_HIGH_RISK_CHANNEL_FLAG_UP,passed
751866699024807516,281401213724354662,0.9420198733518954,false_positive,amount_vs_account_average,positive,0.4877692716236341,5,FRC_AMOUNT_VS_ACCOUNT_AVERAGE_UP,passed
751866699024807516,281401213724354662,0.9420198733518954,false_positive,transaction_count_customer_24h,negative,-0.3309393722151977,11,FRC_TRANSACTION_COUNT_CUSTOMER_24H_DOWN,passed
694355544245850342,281401213724354662,0.753282814837362,false_positive,merchant_country,positive,0.7894854208371119,1,FRC_MERCHANT_COUNTRY_UP,passed
694355544245850342,281401213724354662,0.753282814837362,false_positive,amount_vs_account_average,positive,0.5009285234904045,2,FRC_AMOUNT_VS_ACCOUNT_AVERAGE_UP,passed
694355544245850342,281401213724354662,0.753282814837362,false_positive,distinct_countries_customer_7d,negative,-0.4973097120946816,3,FRC_DISTINCT_COUNTRIES_CUSTOMER_7D_DOWN,passed
694355544245850342,281401213724354662,0.753282814837362,false_positive,transaction_day_of_week,positive,0.4944586208097423,4,FRC_TRANSACTION_DAY_OF_WEEK_UP,passed
694355544245850342,281401213724354662,0.753282814837362,false_positive,merchant_category,negative,-0.4568879339218951,7,FRC_MERCHANT_CATEGORY_DOWN,passed
694355544245850342,281401213724354662,0.753282814837362,false_positive,channel,negative,-0.3737021046006329,10,FRC_CHANNEL_DOWN,passed
243008454517202429,281401213724354662,0.4637361170541916,false_positive,distinct_countries_customer_7d,negative,-0.4973097120946816,1,FRC_DISTINCT_COUNTRIES_CUSTOMER_7D_DOWN,passed
243008454517202429,281401213724354662,0.4637361170541916,false_positive,currency,positive,0.4738219263724476,2,FRC_CURRENCY_UP,passed
243008454517202429,281401213724354662,0.4637361170541916,false_positive,customer_country,positive,0.4738219263724476,3,FRC_CUSTOMER_COUNTRY_UP,passed
243008454517202429,281401213724354662,0.4637361170541916,false_positive,merchant_category,negative,-0.4141051462738278,4,FRC_MERCHANT_CATEGORY_DOWN,passed
243008454517202429,281401213724354662,0.4637361170541916,false_positive,transaction_type,negative,-0.4082439674744825,5,FRC_TRANSACTION_TYPE_DOWN,passed
243008454517202429,281401213724354662,0.4637361170541916,false_positive,distinct_merchants_customer_7d,positive,0.4029198505545392,6,FRC_DISTINCT_MERCHANTS_CUSTOMER_7D_UP,passed
523020230122725744,594906817873445698,0.3244985584820158,false_positive,merchant_country,negative,-0.8868986291676353,1,FRC_MERCHANT_COUNTRY_DOWN,passed
523020230122725744,594906817873445698,0.3244985584820158,false_positive,distinct_countries_customer_7d,negative,-0.4973097120946816,2,FRC_DISTINCT_COUNTRIES_CUSTOMER_7D_DOWN,passed
523020230122725744,594906817873445698,0.3244985584820158,false_positive,high_risk_channel_flag,positive,0.4883711509354335,3,FRC_HIGH_RISK_CHANNEL_FLAG_UP,passed
523020230122725744,594906817873445698,0.3244985584820158,false_positive,is_weekend,positive,0.4407940424777875,4,FRC_IS_WEEKEND_UP,passed
523020230122725744,594906817873445698,0.3244985584820158,false_positive,merchant_category,negative,-0.4141051462738278,5,FRC_MERCHANT_CATEGORY_DOWN,passed
523020230122725744,594906817873445698,0.3244985584820158,false_positive,distinct_merchants_customer_7d,positive,0.4029198505545392,6,FRC_DISTINCT_MERCHANTS_CUSTOMER_7D_UP,passed
111798728429321819,594906817873445698,0.0547540635616241,false_positive,distinct_merchants_customer_7d,negative,-0.9599519020124276,1,FRC_DISTINCT_MERCHANTS_CUSTOMER_7D_DOWN,passed
111798728429321819,594906817873445698,0.0547540635616241,false_positive,cross_border_transaction_count_7d,negative,-0.477143559128,2,FRC_CROSS_BORDER_TRANSACTION_COUNT_7D_DOWN,passed
111798728429321819,594906817873445698,0.0547540635616241,false_positive,transaction_velocity_score,positive,0.3880769189231257,3,FRC_TRANSACTION_VELOCITY_SCORE_UP,passed
111798728429321819,594906817873445698,0.0547540635616241,false_positive,merchant_country,negative,-0.3753966866959634,4,FRC_MERCHANT_COUNTRY_DOWN,passed
111798728429321819,594906817873445698,0.0547540635616241,false_positive,distinct_countries_customer_7d,positive,0.3399043445050806,8,FRC_DISTINCT_COUNTRIES_CUSTOMER_7D_UP,passed
111798728429321819,594906817873445698,0.0547540635616241,false_positive,transaction_day_of_week,positive,0.3275674676792928,10,FRC_TRANSACTION_DAY_OF_WEEK_UP,passed
45351571725647678,594906817873445698,0.3637499162759952,false_positive,merchant_country,negative,-0.5304473871499731,1,FRC_MERCHANT_COUNTRY_DOWN,passed
45351571725647678,594906817873445698,0.3637499162759952,false_positive,transaction_day_of_week,positive,0.4944586208097423,2,FRC_TRANSACTION_DAY_OF_WEEK_UP,passed
45351571725647678,594906817873445698,0.3637499162759952,false_positive,high_risk_channel_flag,positive,0.4883711509354335,3,FRC_HIGH_RISK_CHANNEL_FLAG_UP,passed
45351571725647678,594906817873445698,0.3637499162759952,false_positive,transaction_velocity_score,positive,0.3880769189231257,4,FRC_TRANSACTION_VELOCITY_SCORE_UP,passed
45351571725647678,594906817873445698,0.3637499162759952,false_positive,ip_country,negative,-0.371313444472033,5,FRC_IP_COUNTRY_DOWN,passed
45351571725647678,594906817873445698,0.3637499162759952,false_positive,transaction_count_customer_24h,negative,-0.3309393722151977,7,FRC_TRANSACTION_COUNT_CUSTOMER_24H_DOWN,passed
572941421786180284,594906817873445698,0.3582299053065307,false_positive,distinct_countries_customer_7d,negative,-0.4973097120946816,1,FRC_DISTINCT_COUNTRIES_CUSTOMER_7D_DOWN,passed
572941421786180284,594906817873445698,0.3582299053065307,false_positive,high_risk_channel_flag,positive,0.4883711509354335,2,FRC_HIGH_RISK_CHANNEL_FLAG_UP,passed
572941421786180284,594906817873445698,0.3582299053065307,false_positive,merchant_category,negative,-0.4568879339218951,3,FRC_MERCHANT_CATEGORY_DOWN,passed
572941421786180284,594906817873445698,0.3582299053065307,false_positive,amount_vs_account_average,positive,0.4453456568871006,4,FRC_AMOUNT_VS_ACCOUNT_AVERAGE_UP,passed
572941421786180284,594906817873445698,0.3582299053065307,false_positive,distinct_merchants_customer_7d,positive,0.4029198505545392,5,FRC_DISTINCT_MERCHANTS_CUSTOMER_7D_UP,passed
572941421786180284,594906817873445698,0.3582299053065307,false_positive,ip_country,negative,-0.371313444472033,7,FRC_IP_COUNTRY_DOWN,passed
194565196429324690,594906817873445698,0.5879344299739966,false_positive,merchant_country,positive,0.7802645067226328,1,FRC_MERCHANT_COUNTRY_UP,passed
194565196429324690,594906817873445698,0.5879344299739966,false_positive,high_risk_channel_flag,positive,0.4883711509354335,2,FRC_HIGH_RISK_CHANNEL_FLAG_UP,passed
194565196429324690,594906817873445698,0.5879344299739966,false_positive,transaction_type,negative,-0.4082439674744825,3,FRC_TRANSACTION_TYPE_DOWN,passed
194565196429324690,594906817873445698,0.5879344299739966,false_positive,transaction_velocity_score,positive,0.3880769189231257,4,FRC_TRANSACTION_VELOCITY_SCORE_UP,passed
194565196429324690,594906817873445698,0.5879344299739966,false_positive,ip_country,negative,-0.371313444472033,5,FRC_IP_COUNTRY_DOWN,passed
194565196429324690,594906817873445698,0.5879344299739966,false_positive,transaction_count_customer_24h,negative,-0.3309393722151977,9,FRC_TRANSACTION_COUNT_CUSTOMER_24H_DOWN,passed
628397155579439482,594906817873445698,0.5827235870378964,false_positive,merchant_country,positive,0.5201441885948425,1,FRC_MERCHANT_COUNTRY_UP,passed
628397155579439482,594906817873445698,0.5827235870378964,false_positive,amount_vs_account_average,positive,0.5011156034487365,2,FRC_AMOUNT_VS_ACCOUNT_AVERAGE_UP,passed
628397155579439482,594906817873445698,0.5827235870378964,false_positive,transaction_day_of_week,positive,0.4944586208097423,3,FRC_TRANSACTION_DAY_OF_WEEK_UP,passed
628397155579439482,594906817873445698,0.5827235870378964,false_positive,ip_country,negative,-0.371313444472033,6,FRC_IP_COUNTRY_DOWN,passed
628397155579439482,594906817873445698,0.5827235870378964,false_positive,transaction_count_customer_24h,negative,-0.3309393722151977,8,FRC_TRANSACTION_COUNT_CUSTOMER_24H_DOWN,passed
628397155579439482,594906817873445698,0.5827235870378964,false_positive,distinct_merchants_customer_7d,negative,-0.2785160257289442,9,FRC_DISTINCT_MERCHANTS_CUSTOMER_7D_DOWN,passed
671017198077839675,594906817873445698,0.5047184478736159,false_positive,merchant_country,positive,0.7802645067226328,1,FRC_MERCHANT_COUNTRY_UP,passed
671017198077839675,594906817873445698,0.5047184478736159,false_positive,distinct_countries_customer_7d,negative,-0.4973097120946816,2,FRC_DISTINCT_COUNTRIES_CUSTOMER_7D_DOWN,passed
671017198077839675,594906817873445698,0.5047184478736159,false_positive,amount_vs_account_average,positive,0.4479534098665248,3,FRC_AMOUNT_VS_ACCOUNT_AVERAGE_UP,passed
671017198077839675,594906817873445698,0.5047184478736159,false_positive,merchant_category,negative,-0.4141051462738278,4,FRC_MERCHANT_CATEGORY_DOWN,passed
671017198077839675,594906817873445698,0.5047184478736159,false_positive,distinct_merchants_customer_7d,positive,0.4029198505545392,5,FRC_DISTINCT_MERCHANTS_CUSTOMER_7D_UP,passed
671017198077839675,594906817873445698,0.5047184478736159,false_positive,ip_country,negative,-0.371313444472033,8,FRC_IP_COUNTRY_DOWN,passed
692406804540135838,594906817873445698,0.3402185581871869,false_positive,amount_vs_account_average,positive,0.5212101209297693,1,FRC_AMOUNT_VS_ACCOUNT_AVERAGE_UP,passed
692406804540135838,594906817873445698,0.3402185581871869,false_positive,distinct_countries_customer_7d,negative,-0.4973097120946816,2,FRC_DISTINCT_COUNTRIES_CUSTOMER_7D_DOWN,passed
692406804540135838,594906817873445698,0.3402185581871869,false_positive,transaction_day_of_week,positive,0.4944586208097423,3,FRC_TRANSACTION_DAY_OF_WEEK_UP,passed
692406804540135838,594906817873445698,0.3402185581871869,false_positive,transaction_type,negative,-0.4082439674744825,4,FRC_TRANSACTION_TYPE_DOWN,passed
692406804540135838,594906817873445698,0.3402185581871869,false_positive,distinct_merchants_customer_7d,positive,0.4029198505545392,5,FRC_DISTINCT_MERCHANTS_CUSTOMER_7D_UP,passed
692406804540135838,594906817873445698,0.3402185581871869,false_positive,ip_country,negative,-0.371313444472033,8,FRC_IP_COUNTRY_DOWN,passed
302517288380754782,249615748465308303,0.6570735459984122,false_positive,distinct_countries_customer_7d,negative,-0.4973097120946816,1,FRC_DISTINCT_COUNTRIES_CUSTOMER_7D_DOWN,passed
302517288380754782,249615748465308303,0.6570735459984122,false_positive,high_risk_channel_flag,positive,0.4883711509354335,2,FRC_HIGH_RISK_CHANNEL_FLAG_UP,passed
302517288380754782,249615748465308303,0.6570735459984122,false_positive,merchant_category,positive,0.4320538404536375,3,FRC_MERCHANT_CATEGORY_UP,passed
302517288380754782,249615748465308303,0.6570735459984122,false_positive,distinct_merchants_customer_7d,positive,0.4029198505545392,4,FRC_DISTINCT_MERCHANTS_CUSTOMER_7D_UP,passed
302517288380754782,249615748465308303,0.6570735459984122,false_positive,ip_country,negative,-0.371313444472033,6,FRC_IP_COUNTRY_DOWN,passed
302517288380754782,249615748465308303,0.6570735459984122,false_positive,transaction_count_customer_24h,negative,-0.3309393722151977,7,FRC_TRANSACTION_COUNT_CUSTOMER_24H_DOWN,passed
312795294813032302,249615748465308303,0.3076237088170747,false_positive,high_risk_channel_flag,positive,0.4883711509354335,1,FRC_HIGH_RISK_CHANNEL_FLAG_UP,passed
312795294813032302,249615748465308303,0.3076237088170747,false_positive,amount_vs_account_average,positive,0.4501087306027072,2,FRC_AMOUNT_VS_ACCOUNT_AVERAGE_UP,passed
312795294813032302,249615748465308303,0.3076237088170747,false_positive,transaction_velocity_score,positive,0.3880769189231257,3,FRC_TRANSACTION_VELOCITY_SCORE_UP,passed
312795294813032302,249615748465308303,0.3076237088170747,false_positive,ip_country,negative,-0.371313444472033,4,FRC_IP_COUNTRY_DOWN,passed
312795294813032302,249615748465308303,0.3076237088170747,false_positive,transaction_count_customer_24h,negative,-0.3309393722151977,6,FRC_TRANSACTION_COUNT_CUSTOMER_24H_DOWN,passed
312795294813032302,249615748465308303,0.3076237088170747,false_positive,distinct_merchants_customer_7d,negative,-0.2785160257289442,8,FRC_DISTINCT_MERCHANTS_CUSTOMER_7D_DOWN,passed
479836839563191043,249615748465308303,0.1483267488874934,false_positive,merchant_country,positive,0.7802645067226328,1,FRC_MERCHANT_COUNTRY_UP,passed
479836839563191043,249615748465308303,0.1483267488874934,false_positive,amount_vs_account_average,positive,0.529292266746274,2,FRC_AMOUNT_VS_ACCOUNT_AVERAGE_UP,passed
479836839563191043,249615748465308303,0.1483267488874934,false_positive,distinct_countries_customer_7d,negative,-0.4973097120946816,3,FRC_DISTINCT_COUNTRIES_CUSTOMER_7D_DOWN,passed
479836839563191043,249615748465308303,0.1483267488874934,false_positive,channel,negative,-0.4826102070770899,4,FRC_CHANNEL_DOWN,passed
